id;questionusageid;slot;behaviour;questionid;variant;maxmark;minfraction;maxfraction;flagged;questionsummary;rightanswer;responsesummary;timemodified
19674;17449;1;deferredfeedback;20;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie lässt sich Learning Analytics definieren?

: Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";"Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";;1666458205
19675;17449;2;deferredfeedback;3;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Zwecke von Learning Analytics dienen primär den Studierenden?

: Studienförderung

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Betrieb der Universität ökonomisch optimieren
; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Wahrung der Studierendenidentität und -individualität

";"Studienförderung

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Wahrung der Studierendenidentität und -individualität

";;1666458266
19676;17449;3;deferredfeedback;5;1;"1.0000000";"0.0000000";"1.0000000";"0";"Inwiefern kann man von einer Verpflichtung von Bildungsinstitutionen sprechen, Bildungsdaten auszuwerten?

: Insofern, dass Bildungsinstitutionen gesetzlich verpflichtet sind, Learning Analytics einzusetzen.

; Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";;1666458266
19677;17449;4;deferredfeedback;6;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es wichtig, wie die Studierenden Zweck und Motivation der Einrichtung für den Einsatz von Learning Analytics wahrnehmen?

: Um positive Beziehungen zu den Studierenden zu pflegen

; Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

; Damit Studierende eine solche Überwachung befürworten

; Um die Gewinne zu maximieren

; Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

";"Um positive Beziehungen zu den Studierenden zu pflegen

; Damit Studierende eine solche Überwachung befürworten

";;1666458266
19678;17449;5;deferredfeedback;10;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es für Lerninstitutionen schwierig, ein ganzheitliches, repräsentatives Bild der Lebenswelt von Studierenden zu erhalten?

: Es stehen zu wenig Datenanalysten und Tools zur Auswertung zur Verfügung.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

";"Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

";;1666458342
19679;17449;6;deferredfeedback;12;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Auswirkungen kann die Verhaltensmodellierung von Studierenden haben?

: Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Individuelle Bedürfnisse werden weniger berücksichtigt

";"Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Individuelle Bedürfnisse werden weniger berücksichtigt

";;1666458342
19680;17449;7;deferredfeedback;16;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Gefahren bestehen für Studierende durch die Anwendung von Mustererkennung?: Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Die dynamische Natur der Studierenden wird missachtet.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

";"Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Die dynamische Natur der Studierenden wird missachtet.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

; Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

";;1666457820
19681;17449;8;deferredfeedback;18;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie könnten sowohl das Potenzial von Learning Analytics als auch die damit verbundenen ethischen Herausforderungen angegangen werden?

: Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

; Durch eine Deregulierung von institutionellen Verhaltenskodizes, da Learning Analytics durch den Verwaltungsaufwand durch Einwilligungserklärungen und Transparenzanforderungen so gut wie unmöglich wird

; Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

";"Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

";;1666457820
19738;17506;1;deferredfeedback;20;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie lässt sich Learning Analytics definieren?

: Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

; Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

";"Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

";"Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

";1666460647
19739;17506;2;deferredfeedback;1;1;"1.0000000";"0.0000000";"1.0000000";"0";"Ab wann entwickelte sich die Internet-Forschungsethik?

: Anfang der 1960er-Jahre

; Anfang der 2000er-Jahre

; Anfang der 1980er-Jahre

; Anfang der 1990er-Jahre

";"Anfang der 1990er-Jahre

";"Anfang der 1990er-Jahre

";1666460647
19740;17506;3;deferredfeedback;2;1;"1.0000000";"0.0000000";"1.0000000";"0";"Auf welche Verwendung von Informationen konzentrieren sich rechtliche Rahmenwerke häufig einseitig?

: Verwendung außerhalb einer Einrichtung

; Verwendung innerhalb einer Einrichtung

";"Verwendung außerhalb einer Einrichtung

";"Verwendung außerhalb einer Einrichtung

";1666460647
19741;17506;4;deferredfeedback;4;1;"1.0000000";"0.0000000";"1.0000000";"0";"Aus welchen Gründen beschließen Bildungsinstitutionen häufig, Learning Analytics nicht einzusetzen?

: Gleichgroße oder geringere Investionen in andere Ressourcen sind vorteilhafter.

; Fragen des Datenschutzes und Datenmissbrauchs

; Finanzielle Kosten der Implementierung

";"Gleichgroße oder geringere Investionen in andere Ressourcen sind vorteilhafter.

; Finanzielle Kosten der Implementierung

";"Gleichgroße oder geringere Investionen in andere Ressourcen sind vorteilhafter.

; Fragen des Datenschutzes und Datenmissbrauchs

; Finanzielle Kosten der Implementierung

";1666460647
19742;17506;5;deferredfeedback;5;1;"1.0000000";"0.0000000";"1.0000000";"0";"Inwiefern kann man von einer Verpflichtung von Bildungsinstitutionen sprechen, Bildungsdaten auszuwerten?

: Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

; Insofern, dass Bildungsinstitutionen gesetzlich verpflichtet sind, Learning Analytics einzusetzen.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";1666460647
19743;17506;6;deferredfeedback;9;1;"1.0000000";"0.0000000";"1.0000000";"0";"Sollte den Studierenden die instutionelle Überwachung  bewusst gemacht werden?

: Ja, da Studierende dann ihr Online-Verhalten, z.B. über welche Themen sie wie schreiben, anpassen.

; Nein, die Leichtigkeit, mit der heute Daten auf sozialen Netzwerken geteilt werden, zeigen ohnehin einen sorglosen Umgang mit der Privatsphäre.

";"Ja, da Studierende dann ihr Online-Verhalten, z.B. über welche Themen sie wie schreiben, anpassen.

";"Ja, da Studierende dann ihr Online-Verhalten, z.B. über welche Themen sie wie schreiben, anpassen.

";1666460647
19744;17506;7;deferredfeedback;10;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es für Lerninstitutionen schwierig, ein ganzheitliches, repräsentatives Bild der Lebenswelt von Studierenden zu erhalten?

: Es stehen zu wenig Datenanalysten und Tools zur Auswertung zur Verfügung.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";"Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";"Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

";1666460647
19745;17506;8;deferredfeedback;6;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es wichtig, wie die Studierenden Zweck und Motivation der Einrichtung für den Einsatz von Learning Analytics wahrnehmen?

: Damit Studierende eine solche Überwachung befürworten

; Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

; Um die Gewinne zu maximieren

; Um positive Beziehungen zu den Studierenden zu pflegen

; Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

";"Damit Studierende eine solche Überwachung befürworten

; Um positive Beziehungen zu den Studierenden zu pflegen

";"Damit Studierende eine solche Überwachung befürworten

; Um positive Beziehungen zu den Studierenden zu pflegen

";1666460647
19746;17506;9;deferredfeedback;17;1;"1.0000000";"0.0000000";"1.0000000";"0";"Was ist bei der Kategorisierung von Studierenden zu berücksichtigen?

: Die Kategorisierung auf der Grundlage historischer Daten ist fehleranfällig und unvollständig.

; Die Zeitgebundenheit der Daten

; Die Kategorisierung von Studierenden ist für die Lernanalyse ist nicht notwendig.

; Die Ortsgebundenheit der Daten

; Die Kategorisierung darf nicht die Pluralität der studentischen Identität auf einzelne Identitäten einschränken.

";"Die Kategorisierung auf der Grundlage historischer Daten ist fehleranfällig und unvollständig.

; Die Zeitgebundenheit der Daten

; Die Ortsgebundenheit der Daten

; Die Kategorisierung darf nicht die Pluralität der studentischen Identität auf einzelne Identitäten einschränken.

";"Die Kategorisierung auf der Grundlage historischer Daten ist fehleranfällig und unvollständig.

; Die Zeitgebundenheit der Daten

; Die Ortsgebundenheit der Daten

; Die Kategorisierung darf nicht die Pluralität der studentischen Identität auf einzelne Identitäten einschränken.

";1666460647
19747;17506;10;deferredfeedback;11;1;"1.0000000";"0.0000000";"1.0000000";"0";"Was kann aus fehlerhaften Lerndiagnosen resultieren?

: Ineffektive und fehlgeleitete Interventionen

; Verbesserte Interventionen

; Demotivierung und Unmut bei den Studierenden

; Bessere Noten

";"Ineffektive und fehlgeleitete Interventionen

; Demotivierung und Unmut bei den Studierenden

";"Ineffektive und fehlgeleitete Interventionen

; Demotivierung und Unmut bei den Studierenden

";1666460647
19748;17506;11;deferredfeedback;14;1;"1.0000000";"0.0000000";"1.0000000";"0";"Was scheint für die Akzeptanz der Studierenden für die Aufzeichnung von Bildungsdaten zu sprechen?

: Online-Privatsphäre als soziale Norm wird mehr und mehr in Frage gestellt.

; Die Verwendung von Studierendendaten für nichtpädagogische Zwecke, z. B. für die Mittelbeschaffung.

; Eine breite Akzeptanz der Überwachung von Studierenden

; Studien stellen fest, dass das Konzept der Aufzeichnung von Bildungsaktivitäten von Studierenden scheinbar akzeptiert wird.

; Die Analyse von Studierendendaten ohne deren ausdrückliches Wissen

";"Online-Privatsphäre als soziale Norm wird mehr und mehr in Frage gestellt.

; Eine breite Akzeptanz der Überwachung von Studierenden

; Studien stellen fest, dass das Konzept der Aufzeichnung von Bildungsaktivitäten von Studierenden scheinbar akzeptiert wird.

";"Eine breite Akzeptanz der Überwachung von Studierenden

; Studien stellen fest, dass das Konzept der Aufzeichnung von Bildungsaktivitäten von Studierenden scheinbar akzeptiert wird.

";1666460647
19749;17506;12;deferredfeedback;19;1;"1.0000000";"0.0000000";"1.0000000";"0";"Was sollten institutionelle Verhaltenskodizes abdecken?

: Transparenz der gespeicherten Daten

; Eigentum der Daten

; Einwilligungserklärung

; Grenzen der Datennutzung

; Zweck und das Ausmaß der Datenerfassung

";"Transparenz der gespeicherten Daten

; Eigentum der Daten

; Einwilligungserklärung

; Grenzen der Datennutzung

; Zweck und das Ausmaß der Datenerfassung

";"Transparenz der gespeicherten Daten

; Einwilligungserklärung

; Grenzen der Datennutzung

; Zweck und das Ausmaß der Datenerfassung

";1666460647
19750;17506;13;deferredfeedback;15;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Aspekte müssen bei der De-Identifizierung von Daten berücksichtigt werden?

: Vollständige Anonymität im Internet ist nicht erreichbar.

; Für Interventionen müssen Studierende identifiziert werden können.

; Anonymität im Internet ist nicht wünschenswert.

; Die Anonymität von Studierenden muss gewährleistet werden.

";"Für Interventionen müssen Studierende identifiziert werden können.

; Die Anonymität von Studierenden muss gewährleistet werden.

";"Für Interventionen müssen Studierende identifiziert werden können.

; Die Anonymität von Studierenden muss gewährleistet werden.

";1666460647
19751;17506;14;deferredfeedback;13;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Auswirkungen kann die Reaktion der Studierenden auf die Gefahren von Lernanalysen haben?

: Bewusste Falschdarstellung bestimmter Merkmale

; Rückkehr zum Behaviorismus als Lerntheorie

; Entscheidung gegen Teilnahme an Lernanalysen

; Verbesserte Aussagekraft des Datensatzes

";"Bewusste Falschdarstellung bestimmter Merkmale

; Rückkehr zum Behaviorismus als Lerntheorie

; Entscheidung gegen Teilnahme an Lernanalysen

";"Bewusste Falschdarstellung bestimmter Merkmale

; Entscheidung gegen Teilnahme an Lernanalysen

";1666460647
19752;17506;15;deferredfeedback;12;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Auswirkungen kann die Verhaltensmodellierung von Studierenden haben?

: Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

; Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Individuelle Bedürfnisse werden weniger berücksichtigt

";"Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

; Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Individuelle Bedürfnisse werden weniger berücksichtigt

";"Studierende werden nicht mehr als Individuen, sondern als Teil einer Kohorte betrachtet

; Studierende können nicht alle Eigenschaften der zugehörigen Kohorte teilen und dadurch in ihren Möglichkeiten eingeschränkt werden

; Verhalten und Reaktionen von Institutionen gegenüber Studierenden wird einseitig eingeschränkt

; Individuelle Bedürfnisse werden weniger berücksichtigt

";1666460647
19753;17506;16;deferredfeedback;16;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Gefahren bestehen für Studierende durch die Anwendung von Mustererkennung?: Die dynamische Natur der Studierenden wird missachtet.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

";"Die dynamische Natur der Studierenden wird missachtet.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Studierenden können weniger außerhalb der auferlegten Algorithmen und Modelle handeln.

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

";"Die dynamische Natur der Studierenden wird missachtet.

; Dass Individuen in vergangenen Entscheidungen gefangen bleiben

; Autopropaganda, d.h. die Indoktrinierung mit eigenen Ideen und die Verstärkung des Verlangens nach Dingen, die uns vertraut sind

; Aktuelle Klischees und Vorurteile werden widergespiegelt und aufrecht erhalten.

; Die Macht in falschen Händen, Menschen auf Basis individueller Anreize, auf die sie reagieren, zu manipulieren

";1666460647
19754;17506;17;deferredfeedback;8;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Gefahr besteht, wenn Learning Analytics vor allem zu Berichtszwecken eingesetzt wird?

: Dass Studierende als passive Datenproduzenten betrachtet werden

; Dass es als ""aufdringliche Beratung"" eingesetzt wird

; Dass es in erster Linie dem Lernen dient

";"Dass Studierende als passive Datenproduzenten betrachtet werden

; Dass es als ""aufdringliche Beratung"" eingesetzt wird

";"Dass Studierende als passive Datenproduzenten betrachtet werden

; Dass es als ""aufdringliche Beratung"" eingesetzt wird

";1666460647
19755;17506;18;deferredfeedback;3;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Zwecke von Learning Analytics dienen primär den Studierenden?

: Wahrung der Studierendenidentität und -individualität

; Betrieb der Universität ökonomisch optimieren
; Studienförderung

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

; Personalisierung und Erhöhung der inhaltlichen Relevanz

";"Wahrung der Studierendenidentität und -individualität

; Studienförderung

; Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Personalisierung und Erhöhung der inhaltlichen Relevanz

";"Wahrung der Studierendenidentität und -individualität

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

; Personalisierung und Erhöhung der inhaltlichen Relevanz

";1666460647
19756;17506;19;deferredfeedback;7;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Zwecke von Learning Analytics werden im Text genannt?

: Gewinne der Einrichtung maximieren

; Anmeldezahlen vorhersagen

; Maximierung der Abschlusszahlen

; Maximierung der Abschlussquoten von Benachteiligten

";"Gewinne der Einrichtung maximieren

; Maximierung der Abschlusszahlen

; Maximierung der Abschlussquoten von Benachteiligten

";"Gewinne der Einrichtung maximieren

; Maximierung der Abschlusszahlen

; Maximierung der Abschlussquoten von Benachteiligten

";1666460647
19757;17506;20;deferredfeedback;18;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie könnten sowohl das Potenzial von Learning Analytics als auch die damit verbundenen ethischen Herausforderungen angegangen werden?

: Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

; Durch eine Deregulierung von institutionellen Verhaltenskodizes, da Learning Analytics durch den Verwaltungsaufwand durch Einwilligungserklärungen und Transparenzanforderungen so gut wie unmöglich wird

; Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

";"Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

";"Indem die Privatsphäre der Studierenden durch einen stark regulierten Zugang zu Datensätzen gewährleistet wird

; Durch die Formulierung von institutionellen Verhaltenskodizes

; Indem sowohl der Zugang zu Datensätzen (z. B. zu Forschungs-, Rechenschafts- oder institutionellen Verbesserungszwecken) als auch die Wahrung der Privatsphäre der Studierenden ermöglicht bzw. gesichert werden.

";1666460647
19758;17507;1;deferredfeedback;20;1;"1.0000000";"0.0000000";"1.0000000";"0";"Wie lässt sich Learning Analytics definieren?

: Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Ein Prozess, um Bildungsinstitutionen die Daten für die operative und finanzielle Entscheidungsfindung bereitzustellen

; Die Hauptzielgruppe sind Verwaltung und leitende Angestellte der Bildungsinstitutionen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
";"Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
";"Die Hauptzielgruppe sind Lernende und Lehrende der Bildungsinstitutionen.

; Sammlung, Analyse, Nutzung und Bereitstellung von durch Studierende generierten Daten, um Unterstützung für Lernende zu schaffen.

; Daten von Studierenden über ihr Lernverhalten in Lernmanagementsystemen werden gesammelt, um den Lernerfolg zu verbessern.
";1666461349
19759;17507;2;deferredfeedback;3;1;"1.0000000";"0.0000000";"1.0000000";"0";"Welche Zwecke von Learning Analytics dienen primär den Studierenden?

: Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Betrieb der Universität ökonomisch optimieren
; Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Berichtszwecke (z.B. Studienerfolg, Durchsatz)

; Wahrung der Studierendenidentität und -individualität

";"Abschlussquoten maximieren (allgemein und für Benachteiligte)

; Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

; Wahrung der Studierendenidentität und -individualität

";"Studienförderung

; Personalisierung und Erhöhung der inhaltlichen Relevanz

";1666461349
19760;17507;3;deferredfeedback;5;1;"1.0000000";"0.0000000";"1.0000000";"0";"Inwiefern kann man von einer Verpflichtung von Bildungsinstitutionen sprechen, Bildungsdaten auszuwerten?

: Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

; Insofern, dass Bildungsinstitutionen gesetzlich verpflichtet sind, Learning Analytics einzusetzen.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";"Insofern, dass Bildungsinstitutionen ethisch verpflichtet sind, auf der Grundlage der durch Analysen gewonnenen Erkenntnisse zu handeln.

";1666461349
19761;17507;4;deferredfeedback;6;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es wichtig, wie die Studierenden Zweck und Motivation der Einrichtung für den Einsatz von Learning Analytics wahrnehmen?

: Um die Abschlussquoten von benachteiligten Studierenden zu verbessern

; Um die Zahl der Studierenden, die einen Abschluss erreichen, zu maximieren

; Damit Studierende eine solche Überwachung befürworten

; Um positive Beziehungen zu den Studierenden zu pflegen

; Um die Gewinne zu maximieren

";"Damit Studierende eine solche Überwachung befürworten

; Um positive Beziehungen zu den Studierenden zu pflegen

";"Damit Studierende eine solche Überwachung befürworten

";1666461349
19762;17507;5;deferredfeedback;10;1;"1.0000000";"0.0000000";"1.0000000";"0";"Warum ist es für Lerninstitutionen schwierig, ein ganzheitliches, repräsentatives Bild der Lebenswelt von Studierenden zu erhalten?

: Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

; Es stehen zu wenig Datenanalysten und Tools zur Auswertung zur Verfügung.

";"Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

; Die Korrektur von unvollständigen Daten kann zu verzerrenden Interpretationen führen.

; Viele Aktivitäten der Studierenden finden an verschiedenen Orten außerhalb des eigenen LMS statt.
; Ethische Leitlinien für die Datennutzung sind aufgrund verschiedener Datenschutzstandards verschiedener Standorte schwierig durchzusetzen.

";"Aus der riesigen Menge an Aktivitätsdaten müssen pädagogisch relevante Informationen zunächst ermittelt werden.

";1666461349
